book,about_auth
30280648771,"Emily Elizabeth Dickinson (Amherst, Massachusetts, 10 de diciembre de 1830-ib�dem, 15 de mayo de 1886) fue una poeta estadounidense, cuya poes�a apasionada ha colocado a su autora en el reducido pante�n de poetas fundamentales estadounidenses que hoy comparte con Edgar Allan Poe, Ralph Waldo Emerson y Walt Whitman.                        "
30278901984,"Emily Fragos is an award- winning poet and editor of the Pocket Poet anthologies The Great Cat, The Dance, and Music�s Spell. She teaches at New York University and Columbia University and lives in New York City.                        "
30280497814,"Emily Fragos is an award- winning poet and editor of the Pocket Poet anthologies The Great Cat, The Dance, and Music�s Spell. She teaches at New York University and Columbia University and lives in New York City.                        "
30699300850,"Emily was born in 1830 in , Massachusetts, where she spent almost all her life. In her late twenties she withdrew from normal social activity, rarely went outdoors, and stopped seeing even her closest friends. But she did write lots of letters, and when she died in 1886 it was discovered that she had also written over 1,000 seven of which had been published in her lifetime. Book publication of her work commenced in 1890.                        "
8155792177,"Emily was born in 1830 in , Massachusetts, where she spent almost all her life. In her late twenties she withdrew from normal social activity, rarely went outdoors, and stopped seeing even her closest friends. But she did write lots of letters, and when she died in 1886 it was discovered that she had also written over 1,000 seven of which had been published in her lifetime. Book publication of her work commenced in 1890.                        "
30278150154,"English author Hodgson is famous for his contribution to the genre of horror and fantastic fiction. His writings are reflective of his power of expression. He was also a poet, photographer and a sailor.                        "
30280811195,"English author Hodgson is famous for his contribution to the genre of horror and fantastic fiction. His writings are reflective of his power of expression. He was also a poet, photographer and a sailor.                        "
30738360455,"English author William Hope Hodgson (1877�1918) drew upon his experiences as a sailor to enliven his tales of the sea. Inspired by the stories of H. G. Wells and Edgar Allan Poe, he wrote works of horror, science fiction, and fantasy in addition to essays and poetry.                        "
30763176055,"English author William Hope Hodgson (1877�1918) drew upon his experiences as a sailor to enliven his tales of the sea. Inspired by the stories of H. G. Wells and Edgar Allan Poe, he wrote works of horror, science fiction, and fantasy in addition to essays and poetry.                        "
30755614625,"ERIC ARTHUR BLAIR (1903 1950), better known by his pen name George Orwell, was an English author and journalist whose best-known works include the dystopian novel 1984 and the satirical novella Animal Farm. He is consistently ranked among the best English writers of the 20th century, and his writing has had a huge, lasting influence on contemporary culture. Several of his coined words have since entered the English language, and the word Orwellian is now used to describe totalitarian or authoritarian social practices.                        "
30745295243,"Eric Arthur Blair (1903-1950), much better known by the pen name George Orwell, was a British author, journalist and socialist. In December 1936, Orwell went to Spain to fight for the Republican side in the Spanish Civil War against Francisco Franco's Nationalist uprising. He is best known for two novels written towards the end of his short life: Animal Farm and Nineteen Eighty-Four.                        "
30251576653,"Eric Wilson and his wife, Carolyn Rose, live with their two energetic daughters in Nashville, Tennessee. The author of Dark to Mortal Eyes and Expiration Date, Eric has traveled in numerous countries, feeding his love of the outdoors and his need to explore. This is the first book in the Aramis Black series.                        "
22877343234,"Erich von Daniken is the author of the worldwide bestseller Chariots of the Gods and its follow-up, The Eyes of the Sphinx, in addition to over two dozen other books.William Dufris has been nominated nine times as a finalist for the APA's prestigious Audie Award and has garnered twenty-one Earphones Awards from AudioFile magazine, which also named him one of the Best Voices at the End of the Century. He has also acted on stage and television in the United States, the United Kingdom, and Germany.                        "
30590659329,"Erich von D�niken is arguably the most widely read and most-copied nonfiction author in the world. He published his first (and best-known) book, Chariots of the Gods, in 1968. The worldwide best seller was followed by 40 more books, including the recent best sellers Twilight of the Gods, History Is Wrong, Evidence of the Gods, Remnants of the Gods, and Odyssey of the Gods (all published by New Page Books). His works have been translated into 28 languages and have sold more than 65 million copies. Several have also been made into films. Von D�niken's ideas have been the inspiration for a wide range of television series, including the History Channel's hit Ancient Aliens. His research organization, the A.A.S.R.A./legendarytimes.com (Archaeology, Astronautics & SETI Research Association), comprises laymen and academics from all walks of life. Internationally, there are about 10,000 members. He lives in Switzerland but is an ever-present figure on the international lecture circuit, traveling more than 100,000 miles a year.                        "
