,book
4945,30744292233
4946,19197638509
4947,30137591781
4948,186741430
4949,22892819876
4950,30577408895
4951,30440510499
4952,30650046593
4953,944760790
4954,4305883377
4955,30503916334
4956,30738616320
4957,30602600347
4958,22833267653
4959,19683298213
4960,30618763587
4961,30629940840
4962,22118940533
4963,987184359
4964,30628749058
4965,30697550923
4966,206691317
4967,5467442033
4968,30643938470
4969,30599123998
4970,30540572430
4971,30453788928
4972,30583278193
4973,30013027383
4974,30713982352
4975,1227066368
4976,30748881311
4977,30509617299
4978,30732835336
4979,30669701328
4980,30692888939
4981,30665747103
4982,22416900288
4983,30623947829
4984,30575280044
4985,30654620957
4986,30612321143
4987,30079441512
4988,30695988368
4989,30607662774
4990,30604777215
4991,30738683202
4992,30519537765
4993,16844567718
4994,30364548410
4995,17030064520
4996,30699112642
4997,30641990094
4998,11801079367
4999,30575900337
5000,30619156356
5001,30618421863
5002,821601485
5003,30740750333
5004,30139874316
5005,21626685596
5006,22572751187
5007,30693169804
5008,30567122296
5009,30464044994
5010,30434758180
5011,22409924807
5012,22233323379
5013,30663015124
5014,30335450368
5015,30240818161
5016,30737517571
5017,30734220807
5018,30415984184
5019,19346640350
5020,30732881266
5021,22911424826
5022,70485757
5023,30265318147
5024,632782597
5025,30437842007
5026,30522310911
5027,355605560
5028,21293166612
5029,30636811003
5030,1257848789
5031,30745791340
5032,286507092
5033,12341622240
5034,30206947937
5035,30376666443
5036,30107649618
5037,30652059442
5038,30688729341
5039,30644515655
5040,30739486955
5041,30238566268
5042,22819339921
5043,30260101541
5044,22747517530
5045,7118763620
5046,30271170451
5047,30210712950
5048,30699839258
5049,30725196554
5050,30578483179
5051,1276784269
5052,30551328083
5053,30745961859
5054,30727509910
5055,30733220230
5056,30741668598
5057,30272818486
5058,30739524423
5059,30766341336
5060,30271225476
5061,30588923070
5062,30660191080
5063,30740588519
5064,30505009574
5065,30717093919
5066,30745151089
5067,21513301016
5068,5862694474
5069,30737249193
5070,30137587647
5071,30738527342
5072,30737711559
5073,22486746003
5074,886780125
5075,30616002510
5076,30420936183
5077,30591006617
5078,20474251870
5079,30366452793
5080,30733094287
5081,30625409959
5082,4435096316
5083,30713001361
5084,30032725916
5085,30620975869
5086,30734038016
5087,30643983961
5088,30625216345
5089,30642001570
5090,30627537917
5091,14782003162
5092,30309886416
5093,7645231785
5094,30643689028
5095,22802208605
5096,30662763724
5097,1025548184
5098,30733154782
5099,30738677043
5100,22408970110
5101,30081736355
5102,30192949008
5103,30738895156
5104,30538822629
5105,30508518214
5106,30707577005
5107,22494388257
5108,30497480342
5109,30134124680
5110,30697432714
5111,30603690992
5112,30605529215
5113,30065816806
5114,7828942301
5115,30268478601
5116,5985387028
5117,30597078102
5118,30648338256
5119,30037315893
5120,30657123591
5121,14121360514
5122,30289790077
5123,30603726912
5124,30764257971
5125,30692865488
5126,9507693821
5127,20653272601
5128,30631341979
5129,17703341291
5130,22556837476
5131,30625682738
5132,30717550503
5133,17355180073
5134,1097515163
5135,2457405014
5136,30372027136
5137,30064427843
5138,30744972193
5139,30163735751
5140,30573761878
5141,30738629575
5142,30406188257
5143,30575389636
5144,20379152424
5145,22773328744
5146,30159792771
5147,30694387073
5148,30728379226
5149,30382065490
5150,30514118018
5151,30043265000
5152,858878682
5153,30516887543
5154,30630948084
5155,1945207438
5156,30747664661
5157,30530870266
5158,30361293934
5159,30594252513
5160,820457780
5161,30224262367
5162,30137484017
5163,30742152107
5164,30451807883
5165,30357499205
5166,30720747895
5167,18247217793
5168,30551320882
5169,30651526806
5170,30712825466
5171,30321388955
5172,30405340930
5173,30137495360
5174,30368696281
5175,30699057703
5176,30461979026
5177,30452876705
5178,30591036412
5179,22461130188
5180,30658888173
5181,22535119701
5182,22513526694
5183,30699235526
5184,4388811546
5185,30326074483
5186,30128788308
5187,12171562711
5188,30714484198
5189,30265365713
5190,30699108340
5191,6692559499
5192,30715720058
5193,30697824549
5194,30722939678
5195,30402954297
5196,22608041528
5197,30278289184
5198,30551324211
5199,30599410969
5200,30749482407
5201,30695865100
5202,20233217495
5203,30352810120
5204,30133934813
5205,18825604082
5206,30649570124
5207,30688829708
5208,30742363173
5209,9395166485
5210,30607498667
5211,12028003060
5212,30735257369
5213,22761804950
5214,30421681209
5215,30265826071
5216,30738754821
5217,30734067783
5218,30743790009
5219,30697803329
5220,14680716712
5221,30326852537
5222,30073510869
5223,30697319841
5224,155972280
5225,30698993337
5226,30738522191
5227,30219709580
5228,30721565239
5229,17707785046
5230,30133641348
5231,30734760143
5232,30697296517
5233,30219838249
5234,30474692961
5235,12196100324
5236,30366404359
5237,30276721609
5238,22448912432
5239,403146236
5240,11410712384
5241,30745011564
5242,30270405634
5243,30575338643
5244,30271293766
5245,30733463432
5246,30733494170
5247,16601886064
5248,30223377272
5249,30728306277
5250,30739474914
5251,22639743684
5252,30269437517
5253,30720530275
5254,30014369432
5255,30608413942
5256,30652640440
5257,22448604992
5258,21798292420
5259,30238555835
5260,30494443354
5261,20486898531
5262,20255302950
5263,9740283168
5264,8061064809
5265,30514123548
5266,30697421769
5267,30510042299
5268,30441893858
5269,30515143374
5270,2203715682
5271,16036418904
5272,30697782716
5273,8525574810
5274,30205326259
5275,30630034777
5276,30726316424
5277,16706186722
5278,22516190284
5279,30285779974
5280,30619586654
5281,22878467625
5282,30712983920
5283,30551325214
5284,21566948261
5285,30142516001
5286,30278725982
5287,30137586947
5288,30663003748
5289,30137481205
5290,1060238183
5291,9393539242
5292,30659068080
5293,22847147870
5294,30625899439
5295,8194773639
5296,12923727060
5297,30269468705
5298,1171065240
5299,30699399217
5300,30669095261
5301,30723785682
5302,30734222189
5303,30704931019
5304,30749479740
5305,30697301470
5306,30720525497
5307,14434026897
5308,30577537211
5309,30137468886
5310,30542286241
5311,30601408208
5312,30598488302
5313,22920888412
5314,15060663339
5315,30210995510
5316,30669037937
5317,30013898400
5318,22513611367
5319,30121749413
5320,30563795646
5321,30234574715
5322,991503799
5323,11028134293
5324,9742411899
5325,4438884572
5326,22671598269
5327,30347379347
5328,30304821442
5329,30734517640
5330,17490790226
5331,30137453808
5332,22413512049
5333,30669019537
5334,30174839475
5335,30535223080
5336,30650764376
5337,910081388
5338,22864006453
5339,30554310775
5340,30685536025
5341,58083459
5342,30450244278
5343,22613158912
5344,30271899567
5345,30310717618
5346,30453910761
5347,22916775508
5348,30737237090
5349,30730813433
5350,30740294047
5351,30699006677
5352,30369260080
5353,16954172532
5354,794438923
5355,1365327675
5356,3879464988
5357,30425774771
5358,20273499113
5359,30718318790
5360,16330951430
5361,30738568719
5362,30744645911
5363,917611974
5364,30665152208
5365,30574628703
5366,30488094815
5367,4425316690
5368,30598509554
5369,30575428820
5370,30137468881
5371,30698170056
5372,30694497320
5373,30739684702
5374,30217237486
5375,3876264609
5376,14013189916
5377,30747906642
5378,21934867558
5379,14891881212
5380,30737499583
5381,30688696833
5382,30154574293
5383,30612894444
5384,3152437341
5385,30580530341
5386,30465929159
5387,10478141486
5388,30715057085
5389,30697792106
5390,30620231027
5391,30269880444
5392,30754098029
5393,30552346922
5394,30372307428
5395,30657419882
5396,30699300577
5397,30275660877
5398,30739798281
5399,30611605796
5400,30664447777
5401,30665753460
5402,30726248504
5403,20233217494
5404,11665918957
5405,30732142294
5406,30645505614
5407,30563079100
5408,30739072487
5409,30616953311
5410,22447087340
5411,22559208144
5412,30464052558
5413,30475824363
5414,5233089685
5415,30748418960
5416,22516724558
5417,22433261746
5418,30600726259
5419,30259571811
5420,30580455290
5421,22513649552
5422,30137486673
5423,22659676365
5424,30300357501
5425,30514376217
5426,30617430107
5427,30137479609
5428,30352084871
5429,30193549303
5430,30737918434
5431,8334144665
5432,30647530408
5433,12923709053
5434,30697445567
5435,30734525394
5436,207138180
5437,30266355411
5438,22420069314
5439,30622851552
5440,30546303412
5441,11120462407
5442,1157180366
5443,30575334844
5444,30727651738
5445,8169459035
5446,22009812489
5447,30697840299
5448,30666043834
5449,30327738198
5450,30231969957
5451,30643963951
5452,30503374071
5453,30554606994
5454,30738122374
5455,127092684
5456,22513635665
5457,22903507325
5458,30662965991
5459,30604881023
5460,30552172936
5461,30607331726
5462,30325013562
5463,30699109965
5464,248689686
5465,30655382521
5466,12743918822
5467,9276339390
5468,30729655016
5469,30678972330
5470,30698401814
5471,30738967722
5472,30365241141
5473,12923712092
5474,30699146264
5475,1865187273
5476,30686227122
5477,30643491481
5478,30285725170
5479,30698903948
5480,30722599386
5481,30421265829
5482,30697806652
5483,2472136841
5484,30665796707
5485,22927716875
5486,30718703155
5487,30693666687
5488,30557923377
5489,30367354444
5490,30718581548
5491,14781991503
5492,22903500034
5493,22581661142
5494,30747389802
5495,16330952484
5496,30431017585
5497,30699295648
5498,6816452360
5499,30663320701
5500,30137491660
5501,628538837
5502,30449172785
5503,30666661251
5504,30649620222
5505,30733020056
5506,30616515618
5507,30137476848
5508,30707305388
5509,30668751743
5510,30137571288
5511,12831399400
5512,22897306620
5513,30532780135
5514,30554093910
5515,30436093600
5516,15294951886
5517,30310716800
5518,2660202863
5519,30741082009
5520,4055674208
5521,4576208257
5522,22771875218
5523,13248389619
5524,30043839907
5525,30636810106
5526,30661429025
5527,1014957855
5528,30404683875
5529,30741504052
5530,30456209267
5531,30577420232
5532,2660201434
5533,30023429921
5534,30711868359
5535,30099315752
5536,30518787954
5537,30661888362
5538,767192230
5539,261681624
5540,22828617430
5541,30647175236
5542,30750067864
5543,30598526461
5544,30697621887
5545,30720970419
5546,30707438774
5547,10075527785
5548,64344236
5549,14461321723
5550,207666135
5551,30577415068
5552,20748421144
5553,30532297387
5554,30137537843
5555,22643917516
5556,30324125511
5557,22531817755
5558,10768942349
5559,30434442316
5560,30577543281
5561,30163928220
5562,30742192012
5563,71991916
5564,30571938567
5565,30394755228
5566,30733341388
5567,22728922374
5568,30697321813
5569,30282663519
5570,30716428230
5571,30581427134
5572,30575299748
5573,30736161619
5574,30692887048
5575,30738998074
5576,8983162721
5577,30604965504
5578,30612325358
5579,30607498758
5580,30739540192
5581,30663642375
5582,30714211681
5583,312224938
5584,30577456446
5585,30333084090
5586,20332862630
5587,30735703885
5588,30750083954
5589,30645694069
5590,22520444881
5591,30137478755
5592,30266451917
5593,30020274550
5594,30159796426
5595,30600447830
5596,30620982944
5597,14137871338
5598,30456217513
5599,30699617175
5600,30137491653
5601,9897672801
5602,30751987552
5603,2992155380
5604,30521910496
5605,17707785059
5606,30324668932
5607,30137476838
5608,30740400089
5609,1372697973
5610,30739144281
5611,30643188379
5612,30723729410
5613,22592682564
5614,246952112
5615,30510365285
5616,22876124787
5617,30405740130
5618,1156641185
5619,30740760373
5620,22586406070
5621,30606127710
5622,1008582606
5623,30271667038
5624,30303013460
5625,30175944487
5626,30575382290
5627,30697426466
5628,30726286082
5629,22456631773
5630,30699891759
5631,30423886375
5632,1356103147
5633,30738825353
5634,10158638821
5635,22773759625
5636,30699887748
5637,30691505035
5638,30670470213
5639,30426777093
5640,30410185005
5641,30592240472
5642,30699512286
5643,381789254
5644,30748559067
5645,5635585085
5646,30704252795
5647,8194773638
5648,30628379894
5649,22420043462
5650,21703313152
5651,30282665250
5652,30109665940
5653,11800510220
5654,30641209250
5655,30689112244
5656,10907754002
5657,30131041412
5658,30747666509
5659,30637739138
5660,30470222647
5661,30737168023
5662,30697599138
5663,30610641221
5664,685643996
5665,30690919507
5666,22870036428
5667,1351487911
5668,30731357542
5669,30732884905
5670,30137482104
5671,30252820863
5672,22702647721
5673,30717246843
5674,17296184836
5675,30309847485
5676,30314274482
5677,30716747337
5678,19084570100
5679,30047163103
5680,30023208525
5681,30732979370
5682,10813637803
5683,30605945900
5684,30707568156
5685,30699177185
5686,30741079982
5687,30593273096
5688,30736375958
5689,22886427558
5690,6557239966
5691,9513249004
5692,30747709949
5693,30741060961
5694,30670316172
5695,30747359029
5696,22844629752
5697,30137490605
5698,1077075237
5699,30749578141
5700,30031282738
5701,30492631202
5702,30226960614
5703,30533415918
5704,30575285693
5705,30621299787
5706,18412354261
5707,30714672719
5708,30271366392
5709,30137587653
5710,11563834152
5711,30607985045
5712,30217219565
5713,22475697989
5714,30735300806
5715,13474878595
5716,30516318829
5717,1137950842
5718,30253522530
5719,2025462087
5720,30572467743
5721,22558506214
5722,30149027680
5723,30700594766
5724,30545359764
5725,30719252183
5726,30413751772
5727,30359724321
5728,2216973779
5729,30436285752
5730,30695689156
5731,22823074131
5732,30659660432
5733,22910124862
5734,30738166976
5735,30699531833
5736,22786632854
5737,30428563467
5738,21524580039
5739,30137576139
5740,1775176990
5741,4012924271
5742,21562987650
5743,30320583679
5744,30718432571
5745,30607244337
5746,30525565681
5747,20760147399
5748,513196408
5749,30739969296
5750,22395515402
5751,30642418362
5752,30656983351
5753,30551320884
5754,21277533941
5755,30622249132
5756,18700796409
5757,30566739944
5758,7838748
5759,30587573715
5760,30330798071
5761,30707764171
5762,30668243178
5763,30709711116
5764,30726913258
5765,30621570932
5766,30268027326
5767,30583386652
5768,30636323490
5769,30717018097
5770,1296902590
5771,247498168
5772,30748989982
5773,30627619874
5774,30266988290
5775,30716488571
5776,30037789707
5777,381789266
5778,30137465771
5779,30715443750
5780,1993243968
5781,3031537824
5782,30337394556
5783,30548689106
5784,293243334
5785,30696231559
5786,807200498
5787,30622733594
5788,12873660650
5789,16955787908
5790,7800429122
5791,919045129
5792,30577456776
5793,6774804602
5794,30041425988
5795,30264773885
5796,30506315705
5797,30720724116
5798,30335454062
5799,2102680072
5800,30356171928
5801,30603036142
5802,30137512660
5803,30538066074
5804,1244701135
5805,30366047650
5806,2203113854
5807,30357267247
5808,2992155377
5809,30513932316
5810,21556657971
5811,30742721713
5812,22924518211
5813,30746363988
5814,830285550
5815,30697264159
5816,5467437113
5817,30211131706
5818,30266973857
5819,30696624669
5820,30739146964
5821,30248501083
5822,83937837
5823,30240180579
5824,30668746096
5825,30137536839
5826,30581651583
5827,30699643528
5828,30081798997
5829,30720949539
5830,30453612123
5831,30738927227
5832,30370142653
5833,30280130411
5834,30627260543
5835,30679121974
5836,12026115124
5837,30527136211
5838,30740408848
5839,22585982485
5840,30272644238
5841,30420393072
5842,30577385092
5843,1162819276
5844,22916672770
5845,30745585854
5846,30598770187
5847,30446940970
5848,30732549537
5849,30743879592
5850,30667094559
5851,30001238054
5852,30689104392
5853,30384756455
5854,200669937
5855,30575387245
5856,30622133064
5857,22585982487
5858,30718286734
5859,30739591894
5860,30747382688
