book,binding
30032277014,4
206516948,3
30732705466,63
30339361477,0
30605002905,0
331786960,3
30738548278,4
30739866945,4
30521954149,3
30697298945,0
30201078846,0
30710892145,5
30723108220,63
22413527227,5
20760147400,63
30742303110,63
30739676116,4
30268654708,6
30711910592,63
30625293298,2
30247858060,0
30575903228,0
30456890470,63
3209889895,208
30568165273,4
30713291923,63
30617071885,63
11682962422,5
30709000966,0
30699642628,0
30625242266,2
30038863133,3
30649475710,63
9145641228,11
22408970641,63
30585112698,0
30310716705,63
95933827,3
30740054978,4
30276690033,0
30264452580,184
30733013682,4
30306098229,0
30310719622,63
30270579802,6
30656863934,63
3841318070,4
30737969210,4
16450862320,5
30745010991,11
30523190602,0
30011584705,0
30688499368,5
30064399452,4
30601054344,0
30087530515,3
30398060747,63
1676969925,4
30521885670,15
11990825414,5
30603709001,5
30734268233,63
69711061,63
30727676077,0
30741539571,63
30329782567,23
1218527692,5
30239167898,3
30733462741,4
30137476939,0
6774826624,4
22860237381,5
30267200445,6
6253994234,30
30711794086,4
30739601443,4
30697450303,0
30665505974,63
30551329923,63
30700006634,5
30513501092,4
30686145687,63
30737202787,4
30617716973,0
30724501563,5
30429754833,3
30718700522,0
30577465814,5
30683706939,63
30748286230,63
30433261287,32
30128330482,5
30697265489,0
30613577072,63
30264148425,0
30420365524,114
30618024719,63
30586380847,5
13242170488,4
20338166054,55
30257129258,152
30636614578,63
30759007765,63
30615883650,4
1355866045,0
30688809929,4
30695597349,5
30718136955,0
30580464983,5
30594881202,63
30387674923,63
9422999,3
6129361564,63
22600987149,4
30407385469,0
83694333,4
30715445121,0
15825062723,4
22745454557,5
30699272128,0
11951847531,63
30692889483,5
30323945297,4
30256679821,0
30699595889,63
30577431929,0
30620489532,63
30740279364,4
30742146012,5
30037361359,3
30035344692,63
30627362764,0
30577417427,5
30720510465,5
30137477794,0
30652056860,0
20284987218,22
308405492,3
30739527798,4
30665782499,63
30747637120,5
30724501632,0
30575015104,0
1181077062,15
30282054549,4
30619622974,0
30594405074,0
30664943900,0
30137533139,4
30411965341,63
57341513,5
30139079638,5
22899486496,4
30714887809,0
30607743994,5
30686912643,5
30708632595,4
30355554727,5
8451604477,5
30697303847,0
30543104692,63
30697512587,0
30472129575,5
776876776,3
30697365336,5
30752629774,5
30217842250,0
30456166586,5
20486898601,3
30745819816,5
1223705332,3
386334032,2
30288848642,3
806675088,22
1046695037,5
30737571231,4
9673504602,5
30719579314,0
30272818614,6
30139045862,5
30636401918,0
30741857912,63
30664001973,63
30272631893,6
16714225284,22
1314771778,4
30266867937,6
30742308038,0
11120462429,88
30301069438,4
30502710330,0
21771176815,0
22857490988,3
22903502824,0
30697645517,0
5467333100,63
12291014119,63
30093697654,11
30039436343,4
15807602652,4
30733329150,4
22762519164,63
22409979182,0
15900922195,5
30620584724,0
22600955699,5
30656017677,63
13489110128,4
30023261546,11
99706731,5
30657521379,5
30599978248,0
30714905951,63
334872266,3
20653501295,3
30739795661,4
30699522623,0
22513697980,5
16116352098,6
30697384317,63
30725401655,3
30738545021,4
22787337580,3
30715433272,5
30516511323,92
30137541553,0
3890332555,63
30609307526,63
30562093954,3
22787739718,137
30711388261,0
30712466452,0
30738801372,4
3135114567,3
12340604983,2
30699179073,0
5789908,3
1079963639,127
30604205443,11
885795753,5
30618454372,0
30087737830,5
30736785455,5
30709926821,5
30602760914,0
30699820972,4
1164652848,63
30657511135,0
30703698935,5
30692810699,63
22870408799,3
30137490707,0
22675915135,63
30137537849,4
20637175170,63
30132029142,5
22876573758,2
639331154,5
30606144130,0
30574659134,5
19902955216,5
21998624495,0
30661852755,0
30125425236,4
30669016042,0
597298527,5
30716511722,63
30716799452,5
5269592818,5
22380263421,3
30543130024,4
10880700868,3
30601902277,3
30643343964,0
30601277738,63
30598757801,63
30720523586,63
22608633001,120
30181720845,0
30514117131,63
30426272569,0
30720950813,0
30712987102,0
30551147917,0
22765297048,5
30631003908,0
15331172009,4
19496336416,4
30651453974,5
30711597392,0
30744768309,0
20638089185,11
30690587869,0
4805197435,63
13014231138,5
30137493498,5
30346129427,4
30738775396,4
30699091595,0
30434932927,24
30699171848,0
30734664931,22
8915760,5
30090245313,4
203987274,5
30686227547,0
22505125174,0
22900486534,5
30744087788,63
30471860012,63
30699164887,0
1227066372,5
30091624299,11
30566451214,4
22595820443,4
30577432472,63
30630996029,0
13008746976,5
11954346186,5
30738726481,4
30695688352,63
30529866685,63
30456044599,0
10218614937,63
30265475405,6
931734909,55
22451505879,5
30596078256,3
20255302967,3
30763176055,0
30698092809,0
30703593555,63
22920879927,5
863143993,5
30621677474,0
1269423834,3
30616496011,5
30632079761,3
6094349239,5
8670140491,63
30268497741,6
30607816554,5
30693681785,0
30668111239,4
22911197335,0
30615923986,5
30210916909,0
30718476498,4
22903512386,3
30640182187,4
13552516044,5
30739019093,4
30137472309,0
17959936371,4
30738961953,4
17004357222,3
30042025450,3
30139042213,5
22408987144,63
30240326510,0
30732909275,4
30642451834,4
5467442034,63
22779211894,63
30728443160,0
30583467910,3
30745476459,5
30132953036,0
30728594938,63
30049198153,32
998140904,5
30391930171,0
2195879888,5
30699596319,0
30620926712,4
7939990892,3
30577524860,0
30617053911,63
1377123325,0
30656919950,3
30697705790,0
22886640621,4
22618049877,0
30590097634,0
30738605079,4
30327172381,4
22780680571,5
13274244915,5
30697575007,5
30712203683,4
30747487934,5
30661432158,63
30525849597,10
5930892391,5
30749091906,4
118335126,5
30699177504,0
30737259087,4
30641704150,5
30695989137,2
30740758238,63
10058538700,0
107350406,5
6583949028,3
184854492,63
970742165,5
30501913798,5
30699163602,63
30282669990,63
17722731,4
30732523506,0
30686147551,63
30661878117,4
30048784218,3
10456472936,63
30326710083,4
30557203856,11
30726406480,212
30137476937,0
30272823157,6
30526720280,11
30707565032,0
30699841012,4
30643432849,63
22861390834,63
30575018073,63
19181163270,63
30286622616,2
30555727639,5
30666271560,63
30535405143,3
30562026647,4
30635446339,63
1174641597,51
30109811682,4
12009742548,5
30526691629,3
13281627693,0
30720541174,0
30738601025,4
30251544217,4
1166217257,2
30533302473,37
30747573324,63
30745388722,5
30739860789,4
30575292438,0
30631418964,0
6176736642,3
30744497328,4
30239535283,5
30609313011,63
22870036478,4
5848925628,3
30752534836,4
30551326313,63
30699466448,0
105112880,4
30699419241,63
22665761593,2
765765850,4
30297741791,5
30011566478,0
29114167,3
30296691475,0
30150444819,3
30750041803,3
30699649674,5
30667080646,63
30734822510,0
30667596044,0
30733510416,4
30625830604,0
6350492321,63
3879462260,5
30711693763,63
30740141183,4
30472018964,63
12793500988,30
30669262406,5
30733869369,5
30575912646,0
80381323,30
30468176206,11
14026679050,5
30271289477,6
30166349804,3
2035605341,20
30042851191,20
30583466927,3
30644167225,4
30738543558,4
30427412476,15
16278513656,2
6667787725,4
30596055090,5
30733498747,4
30504101565,0
30137473212,0
5239560997,4
30558003186,3
22647999288,3
30710678653,63
30723061544,0
30271289478,6
3230268196,3
30275033844,63
30700031271,0
30671489659,63
30737060541,4
18289780879,6
30442763596,63
30734765931,3
30744771928,63
30740002244,4
22926440057,5
30707063884,0
30708405022,0
30731173248,5
30733886837,0
30697296076,0
30620485677,63
30383559039,15
22531841498,3
30444959605,0
30470508667,0
30652162734,37
30727509909,0
30268653673,6
30688927175,4
5076863242,63
30747388212,5
30703596578,63
30282658808,117
30365664481,5
30642844854,4
30613137426,63
8500893089,5
30744651729,5
30319994505,5
30697328536,63
30688662848,4
22471105910,11
30699277168,5
30688495598,63
30137476846,0
30611940223,0
30522233060,4
30689068219,4
30642237193,4
30161027956,18
30188161483,3
1288786367,63
22895753512,4
30733212656,4
30697857353,0
30580810206,0
30447004333,0
30137477803,0
6517942901,63
22887906951,11
30268498567,6
15571704227,63
30440715288,5
10746846404,180
22520434784,11
30697503228,0
30707070577,5
22556554080,0
30594509395,4
8139693,5
30688586658,4
30669789444,5
16640601048,5
808913060,5
1161155278,3
22665165891,5
30690798937,5
30129254730,0
30386114738,3
30420758627,0
30271155129,6
30735793007,4
30210715271,0
30722324609,5
22799317324,5
30456660081,63
30740262069,4
5467385189,5
1416983867,11
22903512032,3
30705000770,0
30613678291,5
30743822210,0
30651154903,5
30470208418,0
14964592420,0
22581901828,0
30536904043,4
95982329,3
30577475856,0
30598708148,4
30699111709,0
30721283381,0
30577415160,0
20341695952,5
62351863,5
104810526,3
30620978511,63
17735375371,11
30622624252,0
30573994125,0
30753557585,0
35134460,5
30698080381,0
3226590185,63
22895784487,184
30689858230,0
30309208681,5
30636321265,0
30469281974,0
22880554655,5
30037433994,3
6774823269,4
30326358244,4
30494623039,18
30709921096,0
30137544970,4
30717325236,2
30521296087,4
30411728127,3
30551323572,63
19439927078,5
30738946313,4
30732601230,5
30337730390,0
30462056333,11
30313894558,4
30350245801,5
30702961548,0
30695083803,69
918920774,5
9390761869,63
9993658555,0
30310704173,5
22817185509,11
30379264973,63
30603858645,0
17053303948,0
22883449068,0
731552263,3
6774801580,4
30737038481,4
30686148461,63
12340604982,2
30697391740,5
30749819706,63
7186183559,5
30264710531,6
30741173043,5
22702895991,3
30740664094,63
30699616254,4
30317043455,0
30630960707,0
30230205198,0
30711738584,63
30642779805,4
8997953039,22
30628763283,30
30628738301,0
30280048383,0
30301419874,0
30264905180,6
30551323573,63
30265965520,6
30609395929,5
758566054,2
30695690043,63
30405910857,0
30619924286,0
30722059143,5
30334884481,0
30740171083,4
1911569602,5
30458152283,63
22524127457,2
30725408032,5
30565261346,4
5749388234,5
30081930524,3
22606365090,0
30690850386,63
30692887046,63
30734111231,0
19728405148,5
30738935193,4
11380859032,7
11522952105,4
30110067523,4
30743353904,4
30747666104,5
30603627291,5
30388391605,0
30585800265,5
30751999477,4
5472013939,5
30698962256,0
30384224095,0
30728060443,5
30227492132,0
16453973034,11
918148811,5
30137479880,0
30613529200,63
30384226966,0
19688286078,5
10042849469,3
8210373441,5
22504943895,0
30625132961,5
30542291619,0
30081729866,3
30125418784,4
1979534143,4
3596470670,11
30645098400,0
20001365079,3
30656326826,2
30470242467,4
30210683618,4
30088396369,63
30663391324,4
22539793878,4
22817885441,3
7664528975,3
17213179911,5
30753749420,63
30738961103,4
30599538426,5
30331170606,63
22698836495,5
30271448678,6
30647225221,5
30447755967,5
19263134126,2
13409407147,63
30699100157,5
30608552149,5
30655377740,0
30641292181,0
22895755318,5
30641153113,0
30050523473,63
30539274284,0
30619583875,5
19246124513,33
30606198660,63
30522655591,4
30499184971,3
18139639779,5
12287356064,63
30651283166,5
12481311765,4
30699638201,63
10529261714,4
30525420436,24
20332143727,11
30259362397,2
22455138881,63
30446517041,63
30521447477,0
30745287842,0
17871070369,0
30751493280,0
30605324382,63
22558294406,5
8570863275,92
11253297025,63
30699616324,5
30747753335,63
30745605063,0
30745043095,179
30687913254,5
308245306,63
30498506757,0
30421678410,0
30285714688,4
30652757028,0
30651323839,22
30651822518,5
22420042197,20
14871608603,0
9693326998,63
30727366450,5
30252917362,0
22618075376,5
30599058249,63
32283616,63
30451842146,0
7118763684,3
30114915073,15
622094803,4
30662766753,63
30699203575,0
30137490708,0
30740265924,4
30754608522,5
30692428245,5
17708772870,5
30266607915,6
30664002866,63
30384225045,0
30137484007,0
16428300972,8
30744085798,0
22597898993,4
30101071503,5
16203185355,0
22861084424,4
9924260495,63
30352107844,10
16371049073,51
198023592,0
30713159099,0
22408996540,63
30101787039,3
22660281485,3
30739210501,4
30735959689,5
7189659666,11
30567491421,5
22844629754,117
30430430322,63
30699167615,5
30655678110,0
22413537435,5
22505126872,0
30739884291,4
21375198345,5
7911087237,2
30615836171,63
30723909237,63
5434713202,63
30704888353,5
30622365267,0
30699090820,0
30738393099,4
12173120453,3
22649198727,0
30138783301,15
401064196,3
30081612195,4
30606781982,63
30561352499,3
30697778524,0
30644355307,4
30734678994,63
30238206130,0
30613576191,63
30473921802,5
30733049088,4
30619972096,3
30578469605,5
30683702793,63
12418749100,5
30614994520,4
30667604905,0
30720195370,0
30600071717,4
30652232244,5
1311560672,63
30209626065,0
30137484008,0
30699871702,4
9932081233,3
30548170116,6
22515005234,2
30660326189,63
275352526,3
30193190548,0
30734223677,0
30156045140,63
30584462245,0
22903517140,3
30747401948,0
30698991248,0
22598050828,5
30280176887,4
30137493504,5
30081878372,3
30697295269,0
30767866013,4
30532703475,5
30546360396,4
22908459522,3
30695794293,0
30716324119,0
1228530097,15
7994226089,3
6975276829,5
18871605575,3
30741726832,5
30352887123,3
30137478752,0
30306086355,63
30310722933,63
30739325676,4
22472111279,32
30721286890,0
30192234628,5
30468758113,0
30454145637,0
30137476834,0
30711536929,4
30415113553,5
30692951031,2
30162919846,4
30728030358,0
838540873,5
30273474518,0
30264711135,6
30711321726,0
10039534928,20
30642149224,4
30137559503,4
16120268196,11
30335076950,5
30702941672,0
16603877763,6
15159625300,4
9567169301,63
30622753340,92
30266848495,6
30275878340,4
5789909,5
30697823177,0
30709179835,4
30745726108,0
30709424564,0
30060969020,3
186032294,4
11910834803,3
30137483088,0
363677716,0
30313716940,0
30551321662,63
30533820277,5
30580457755,5
30259800471,4
12536331687,2
30358759255,5
30726833888,32
30284864504,63
22420041423,20
30424245163,0
30302783982,5
850183995,5
30686241918,5
30740762386,0
6583949033,3
30191905142,0
21513404365,63
30614883395,5
30212003404,63
30461472874,0
12220754485,63
30739248432,4
30696676891,4
30012964182,0
30475176799,0
13742998327,120
30733514960,4
30738122756,4
30645694100,63
30310715375,5
30731169637,5
30037440660,3
30598704089,0
30708576020,0
6952306992,0
30599083566,63
30737863397,4
30324407113,4
30733350246,4
30738471471,4
30739567518,4
30469273677,5
22400471265,3
30699614983,63
62486293,5
30669081137,0
30686234096,0
30491717409,5
30698785330,0
30689216268,3
30558273241,0
30577531431,5
30287634991,0
20010120624,3
20703541785,5
30470219023,0
30697727595,0
30313260242,63
13568994105,2
30350476374,5
22844627888,43
30128802723,2
30036552083,5
20541513646,5
30435759904,5
7997094980,3
30617231202,63
30326240665,4
30253520952,0
6105381517,5
30025508471,63
30259627369,0
22667813174,5
30236666434,0
6774826990,4
30713150575,0
1231828374,5
10374155,5
30727605201,63
30508695862,0
30598918026,63
30325201974,4
30738795623,4
30376943386,15
81084402,5
22479003080,2
22861776793,4
30454689921,63
30698685357,180
30739254030,4
30573329892,0
22448796696,0
8012255,5
30697715066,5
14461309865,55
30621766683,0
30731122038,0
30637087791,0
30695596935,0
3230268198,3
853252366,3
30210829266,0
30137499236,4
6524692891,4
30278232770,4
19103497180,0
30733503387,4
30653927920,5
30137527815,0
17899354351,63
30137472311,0
30506838503,63
30382328932,5
30612007382,0
22585982483,4
30514114056,63
30446518978,63
30452922431,5
30669793783,5
773216652,0
30237167297,2
30352081882,0
1008848992,5
30577532600,0
14461312619,55
30663009853,5
30650016754,0
30632210351,5
30359711706,5
30700600293,63
14781999769,5
22665761597,2
22082602957,5
30739181565,4
30435525104,63
30744971436,5
30137562860,4
30734499285,0
978561800,63
30522637275,4
30141364143,5
12893200758,15
30724404845,63
30268824446,6
14895281452,0
20652986675,3
30735580822,0
30740835332,5
30606164164,63
30468215815,4
30704993195,63
22455914141,11
30745837693,5
374012430,3
30285723649,5
30132985966,5
241899954,5
30686597944,63
83207534,4
22619507708,0
30651697972,63
22020196047,0
1165631406,30
30353537536,5
30607962136,5
30278810066,4
1028770198,3
30604797019,0
30381748100,0
30038160344,7
30588931075,63
4956504932,2
1144957912,15
292831282,5
30737599763,4
30144506189,4
30711697475,63
30741558525,63
30241450767,5
30697821389,0
30137485869,4
22900850478,0
30695185847,22
30719277057,0
22380780270,4
30551327221,63
30473754166,0
30502249036,0
22085977654,4
30369276457,4
15206397400,63
30182465494,0
5467385188,5
71652978,5
12566117193,3
30685445134,0
30424746057,0
30698890862,63
1178876540,3
30715696777,63
30737279428,4
14486506638,3
30137575956,4
30601363494,0
30716089130,3
30603863229,0
15300392045,4
19327096148,71
30265659067,6
30601407189,63
30697347816,5
30575431821,5
9367943396,3
30696392383,63
30369202793,4
3352210933,3
30019167231,63
19142507232,0
30743830089,218
22815018510,5
30149677692,5
30698766224,0
30276048604,4
30745245293,63
22863565592,0
22893979674,4
30286834407,4
30257338663,0
30531541197,5
883261512,0
30748204126,0
30705594727,4
21555533335,3
30643181521,4
3054593465,5
30449575042,5
30721279275,5
346777536,0
30740598477,4
6021818281,92
30698283475,5
30596063843,101
22786131867,5
30722930624,0
30532474680,5
30665995676,63
30011690974,5
2845020489,63
30749440189,0
30210721400,0
30035458572,0
17116532055,0
30552218087,0
30709573362,5
22586126486,5
30548630654,92
22505002884,63
30687572705,63
22620324926,45
30494565286,5
30661430004,0
30310716674,63
30745800728,63
30699472458,0
30509610735,3
30699818424,4
30489546740,4
30387724391,0
1028273705,179
20113332880,4
30739394113,4
30315252782,63
725518601,0
30137482095,0
12195060321,5
30617407353,0
22461374193,11
30637744212,4
30137500761,4
1516574962,184
30667376511,5
30254449152,5
30312809605,5
22605163923,11
30318981216,63
30457626401,0
30667595891,0
30612074490,63
30137486672,4
30508974640,63
30706044931,3
30740333143,4
30652509519,4
14875257550,5
22847510772,4
18587672061,4
30562790369,4
30446655490,5
30109121926,3
30612306562,5
30697803536,63
30612805810,22
30610590302,4
16276914141,0
22516131876,3
20939451485,0
30741108178,4
20196081871,11
22927716891,3
30357467437,3
94519859,3
206835290,3
30128412905,63
30625825650,63
30344062482,63
22903501870,0
30644141697,5
30392942945,5
30622646914,4
30326864864,4
125079360,5
30605985359,0
22778481807,5
30729077150,0
30741865673,0
30725375737,3
30403757378,0
30223809000,3
6021822032,63
30616972958,5
80650208,63
30137478751,0
30733507110,4
30708271048,92
30695788293,0
30644484535,4
30668217244,2
18968066,3
30620972900,63
52958569,5
30598314661,0
30740399098,63
1329938317,0
20001367559,3
21733172904,5
30731116522,63
10076655981,3
30697816937,63
16312342810,5
30137472310,0
22589351116,2
22745556161,63
30019225613,63
30084533406,63
30739866101,4
778977190,63
30277063388,4
30642891026,4
30275987487,4
5642072660,63
7770564510,0
30661886492,63
30442499220,4
30318994942,0
30407125616,5
30699133111,5
30551329920,63
22552654860,63
30741544532,0
30310719224,63
96728543,5
30663721506,5
30737157035,4
30705617943,5
30590972369,63
30128864028,63
30735710630,4
30617725068,4
3789839619,184
30733564415,4
59868080,63
30567198187,4
30575333149,5
22609490519,5
30324227990,4
22085460690,4
4373198754,220
22903515677,221
30716208035,0
30326708578,4
30271663962,6
30745305109,5
22920739679,4
30637050896,222
22454569052,4
30648145409,73
30446355027,5
30577556633,0
30450385803,63
14781986165,11
30365831615,11
22505003806,0
86167820,92
30036162604,5
30280648771,4
30699628941,5
30713314572,4
7969265941,2
2454295724,5
17116496377,0
30697634033,5
17917054559,4
4234295003,5
30266355410,6
30548482476,5
30351985155,0
1367851103,4
1192965515,5
30288368881,4
30272354339,6
30458517817,5
30692706136,0
30264365786,4
30716842765,5
30378478635,5
8326463870,4
30698852509,0
30745079766,63
30735254787,80
30292251084,5
30742626086,0
18442252432,11
30697588545,0
30021807238,4
5467441452,63
1410348411,4
30747744468,4
30745841167,5
30137591305,4
30588794337,4
1197960674,5
30648285128,0
2000944092,63
5434713197,63
30282666924,117
1394872876,63
30699410723,0
30709004775,63
30687472085,0
30339267147,5
17722732,4
30735321433,2
30697865057,0
30698087403,0
30718104650,4
30271059879,6
30742590131,0
30268198795,6
30744589216,0
19997834498,3
30569440588,4
22678206534,3
30662563944,2
30699599400,63
30401256336,4
12754087774,2
30512786483,5
22494714197,15
30740331821,4
30558602483,5
30265553104,6
30137476935,0
30230033951,3
30711694202,0
11157759558,0
30426786230,0
30137495378,0
30624773125,0
205518404,3
30714205157,4
11800510215,5
10953754268,63
30699593173,5
30137479605,0
5694445511,0
13473864964,5
30352119041,0
30694786930,63
30739767114,4
767170136,5
22044554945,5
30577426496,5
30575324159,5
30737236545,4
30268656683,6
30748201319,0
30737050902,4
21910443178,63
30698909535,5
30698101970,5
30591574561,4
30505251011,0
30738872791,4
30330414672,3
22422247188,3
30615817657,63
22862571373,0
30697284719,0
30372318650,0
30711224385,0
30699995468,4
30602337631,63
8858886409,5
30267983860,6
17116491009,0
30515049043,5
30671312909,0
30137494438,0
30502248550,0
30276733635,4
30557109277,63
30137481198,0
30697586283,0
14781986565,5
30268660200,6
30137479615,0
30474681139,5
30144909835,63
30613803224,5
30469296972,63
22330013354,5
30667682165,63
30295658266,0
30648480553,5
30708247986,0
30738735150,4
22532690115,4
30707452678,0
30717023034,0
30731354275,0
5526908200,15
30426581021,0
30266292191,6
2916477462,5
30470509625,0
30665044822,5
30664222117,0
30575324928,63
15517306699,63
30617393816,0
14560350016,3
30649922042,63
30272645658,6
30491622150,2
10939742892,3
30699011802,0
30569371911,4
30137514605,4
30204975080,5
30699158769,0
10535765908,11
14958342120,63
811555848,2
30450065307,0
30727703241,5
30697731853,5
30695830199,4
30697622734,5
30668127832,4
30740924203,0
30643778683,4
30738981727,4
30605951223,63
22757110072,22
30433201629,3
30699220040,5
30137544969,4
30210968389,5
30709180036,4
30139058880,0
30137477796,0
30697810945,5
30697319842,5
30452711052,5
30511367333,0
30669902004,63
30703673195,5
30014581840,15
30444243064,24
30613438336,0
30635250048,5
30652072964,0
30736436690,0
3608630095,5
30577429222,0
30137568516,4
30495196404,11
30662173987,0
11701122465,3
30137499055,5
22413245874,3
30578915298,4
30613741072,3
30486545561,5
22823718023,3
30467000130,117
30749489188,63
22609904651,5
30081749487,3
30721053751,0
896656915,5
30697541426,0
30247863048,0
22413534570,5
30096941333,0
30709128071,4
30077908551,0
30080389942,3
18885373319,63
30211073184,5
30523191132,0
19278398116,4
6901705092,5
30170989197,5
10404769007,3
30137460186,4
30738512060,4
22513672719,5
16643174395,11
30697817968,0
30361581826,5
30617084040,63
30601411955,63
30734203836,0
22859150760,15
30543055240,5
30554316996,3
30705302826,63
30740382706,63
30280811195,4
30137478760,0
94519855,3
30569975927,5
22844626703,71
1284941646,0
14864826507,3
19277666190,63
4271573849,4
30699165846,5
30037404751,3
30663898876,4
22804152249,0
30194058756,0
30707128199,0
30315250756,63
30462734115,4
30657514915,4
30516936449,5
30570534640,0
372101460,0
30738568395,4
22322432622,3
30647314414,5
15571672876,0
22665761602,2
22609855716,5
10090222862,5
30649323664,0
30420522408,0
30749069722,5
30137495368,5
22398846220,5
30738780493,4
30125419695,4
30268659374,6
1014937727,5
30551323569,63
30500356409,63
30709565376,0
30504355904,5
30697492085,63
22853882087,3
30406269934,3
10187082688,5
30603945997,4
30234574699,5
30671498185,63
22880898178,5
30744099274,0
30045188971,90
30551324253,63
30665096960,4
30358493372,4
1245833238,4
30457593380,0
3860475444,15
30197088310,0
30711290081,63
30253521313,63
30137473209,0
30210232242,63
30468193987,0
30385991848,30
12481311791,63
30737572262,4
1396365945,5
30048751326,3
30652656541,4
30185189044,5
133460406,3
30642540478,4
416818656,63
21088197784,5
30721615370,212
20073052302,3
15997465651,5
30137490606,0
30686904095,0
30419968880,0
30575768047,5
30117403562,5
30601054120,5
30724107774,0
17666157560,6
22412093560,4
30444116483,5
30632186890,5
30697625127,0
30750417976,0
30737622532,4
22531841505,3
14050668918,3
12291014127,63
19814067686,6
30137546934,4
30488300938,5
30496207684,0
30270301031,6
30690978600,0
2845020491,63
30733410282,4
30699380715,5
30697421747,0
30551327231,63
14116194511,5
30594241405,5
30732910518,4
30352015316,5
22682211802,226
19182181963,5
30647522558,5
73525339,5
30697853918,5
603131527,5
30631113178,0
30608817854,4
30711210209,63
16116367014,6
30699554926,0
30739837466,4
30430210491,0
30727145647,5
30029139826,63
9863927080,3
15226185250,48
30733458749,4
30587654525,5
808361870,4
30406088606,3
9456737726,5
30669038227,63
30435061981,0
5467321453,63
30137468884,0
30333375527,5
30725194108,63
30535469974,5
30636203411,3
30530806833,63
30605799988,0
30278772518,4
30141993253,5
30604882064,63
30737607539,4
30269810292,6
30302331017,4
30743853192,5
30137465108,0
30740328726,4
30643005000,4
18986741568,0
22533195948,4
22903508979,0
30232527863,0
30365575189,5
30657596770,92
30694501815,63
30526131483,4
14444081497,227
30113650410,0
30744835774,5
18685931592,5
30605247177,0
12032400284,5
4695783262,5
30022196198,3
30717712095,0
30604164333,106
30347327319,5
30739222142,4
30733438053,4
5870450785,3
30493613804,63
30560891705,5
30404026263,0
30137477798,0
30268660202,6
30081532129,3
30697815327,5
19276952040,3
30718353029,4
30047854580,5
30617194086,63
30137481207,0
30533805768,0
30575384766,63
30725178929,4
30739539566,4
22915406832,5
13972437147,4
30271229866,6
7049342160,5
30431535262,5
30725194237,5
30651485969,0
7832580979,228
22868366440,5
30514019156,5
30137542494,4
30577410898,10
30394039645,0
30365693873,5
30732877393,4
12140374978,30
30421221989,0
30737179895,4
30699629559,0
30453281850,0
22524127455,2
30610115978,4
22823910742,63
30583277877,4
30501220691,63
30737669016,4
9841085387,2
14243851375,3
14461326115,55
11886995937,4
1368818196,3
30621652493,0
30042032598,3
30630094371,63
2795335604,179
30525475701,18
893806131,0
21263651192,63
21366642688,4
22765057347,0
30493280001,0
30037423670,3
22672235791,3
30366941194,63
30723845947,0
30266978600,6
19003031511,63
30688250155,0
30588109134,3
18884549957,2
30081708040,4
14084146570,0
806147341,0
30665650075,0
30710703171,5
30698765219,0
30362112175,0
30584867508,4
30581656213,0
30139053157,5
30624967155,5
958983259,63
30630598036,0
22522472140,0
30752328910,5
30737886595,4
30266661480,6
22513613126,5
30532426690,0
30687368607,4
30732517701,0
30057943319,63
20478811901,5
30433374185,4
30605009313,63
16905951321,5
30726489250,20
30406246427,4
30272832053,6
30573261110,63
30733502494,4
381789252,4
30748574544,63
30727717168,0
30721278477,5
30062568966,0
19242752578,5
4438884273,34
4378991017,5
30733178890,4
30457692658,5
30614886986,0
30656776394,63
30710802997,5
30381795479,5
30281972595,129
30652441881,4
118080872,230
30042300658,5
122559422,0
30727508939,5
22454538586,2
30131085440,3
30064429324,4
30265480945,6
30699393397,0
30669028875,63
17774198704,5
30712538599,5
30742305335,0
8234036099,3
30725171376,5
30734512345,5
9728007112,4
30697803510,0
119956640,3
30699648225,0
30663316237,4
30651681811,63
30609186350,5
30531029477,63
30715431290,63
30599022479,63
30733872733,0
30282962729,4
30699311295,5
30564005322,63
22583034287,5
30739574154,4
30137543971,4
30736223142,4
30617734494,11
30743814035,0
30137473207,0
30739952182,4
30615033520,4
30650045070,5
30649664667,3
30302321478,4
30137481201,0
30712851688,5
18495574258,4
30560953377,3
19614274808,63
30658860847,4
30051094576,0
30117674968,3
30607491726,63
30732147521,0
879495102,0
30594412945,0
30114574987,11
30699616054,5
30732772955,4
30679520052,0
30575193306,5
30632421272,0
30731354559,63
22538807727,0
30640185476,4
30719621561,0
15915053638,5
30636199589,63
30737144347,4
30727814948,4
30763199831,0
30259800472,4
30271211815,6
30697829097,63
18785274997,120
30475682212,4
30694553523,63
30133940754,63
59323711,3
30612653406,5
30137559500,4
11904644829,5
30308853999,5
20538363315,63
30266445722,6
22270829386,10
30310711885,63
30665784377,63
30137467006,0
5772671629,15
30541810810,5
30689004488,4
30643525764,4
4438839358,34
30738807750,4
30625655107,4
30630197849,5
12444996774,4
15066688237,5
30250148265,2
30052214111,63
22413537434,5
30601829776,0
30266977451,6
22607355154,4
30744243456,5
30699419364,10
30551327211,63
22522700517,3
1805821078,3
30620231995,63
