book,condition,price,JacketCondition,Book_Info_ID,publisher_ID
30081640970,good,,,4050,20
30709990969,very good,$5.99 ,,4051,1474
30720971114,very good,$16.00 ,very good,4052,438
30594899173,good,$7.69 ,,4053,1596
30137476835,,$8.00 ,,4054,641
30604463548,new,$17.42 ,,4055,621
30272458662,new,$40.20 ,,4056,
30137573978,,$40.00 ,,4057,1597
30270406462,new,$39.89 ,,4058,
92560776,good,$5.00 ,good,4059,1598
30706378012,good,,,4060,2
30424753840,good,$3.61 ,,4061,445
13751853373,good,$2.50 ,,4062,20
30443640964,,$6.00 ,,4063,673
30741066609,very good,$4.88 ,,4064,318
277299648,very good,$5.95 ,,4065,834
30733395697,good,$4.99 ,,4066,39
30699085023,very good,$7.04 ,,4067,642
30726810307,good,$3.98 ,,4068,1072
22753799362,good,$14.00 ,,4069,1599
30697744611,good,$3.61 ,,4070,146
30571003898,good,$14.95 ,,4071,185
30137481193,,$5.00 ,,4072,1600
30697328530,very good,$4.19 ,,4073,20
30671262975,,$25.80 ,,4074,20
30523638638,new,$11.08 ,,4075,
30699896444,very good,,,4076,140
30137536837,,$34.00 ,,4077,453
4285032067,,$7.00 ,,4078,263
30620472390,very good,$7.95 ,,4079,20
21294878685,good,$16.92 ,good,4080,1601
30048572270,good,,,4081,20
30565221961,new,$10.37 ,,4082,
30719851108,good,$3.98 ,,4083,243
21631812821,good,$6.49 ,,4084,1602
30183785718,very good,$6.00 ,,4085,185
132132764,good,$45.00 ,good,4086,1355
7362986145,good,$7.74 ,,4087,1603
9010064787,good,$8.48 ,,4088,306
30522905011,new,$9.46 ,,4089,
30270295652,new,$43.46 ,,4090,
30611097270,new,$22.46 ,,4091,1604
30577764875,,$4.37 ,,4092,1605
30711868360,good,$2.70 ,,4093,489
30137479610,,$8.00 ,,4094,184
18273882488,new,$12.11 ,,4095,
30733417970,good,$4.00 ,,4096,1606
30227230416,good,$13.29 ,,4097,1607
30725943235,good,$1.00 ,,4098,1072
30617449012,good,$3.00 ,,4099,421
30599860174,,$18.14 ,,4100,1608
22381426474,new,$12.00 ,,4101,1609
30617396945,good,$3.61 ,,4102,246
6004087170,,$18.10 ,,4103,
30599008153,good,$2.88 ,,4104,1610
22786155461,,$2.24 ,,4105,1611
30405667259,good,$5.39 ,,4106,1612
30733441100,good,$4.91 ,,4107,365
30663208990,new,$17.21 ,,4108,
30687626585,fair,$7.42 ,,4109,168
30724721961,,$9.99 ,,4110,1613
30095538849,good,$5.50 ,,4111,222
30698867985,very good,$4.25 ,,4112,1614
30382790985,good,$3.61 ,,4113,79
30699597247,poor,$3.98 ,,4114,1615
30645104151,,$1.03 ,,4115,1616
30605085409,good,$3.59 ,,4116,20
6774827912,,$4.01 ,,4117,1617
30266344852,new,$41.67 ,,4118,
30137493407,,$4.00 ,,4119,1618
30665004257,fair,$8.98 ,,4120,550
4267747620,,$26.00 ,,4121,
30171424437,good,$13.27 ,,4122,1619
30697554020,very good,$3.99 ,,4123,42
30745083947,very good,$5.99 ,,4124,489
30748166771,new,$21.77 ,,4125,
30739298107,good,$4.00 ,,4126,511
30737399015,good,$5.41 ,,4127,
30740761306,very good,$4.35 ,,4128,241
30738436426,good,$4.00 ,,4129,35
30079519266,good,$38.47 ,,4130,1620
30267830939,new,$41.07 ,,4131,
30465702193,good,$4.19 ,,4132,274
30742585751,good,$4.00 ,,4133,1621
30413755314,good,$3.94 ,,4134,1072
30253520138,poor,$2.00 ,,4135,
30501514990,fair,$20.00 ,good,4136,1622
30228913112,good,$7.37 ,,4137,162
5894949644,good,$8.00 ,good,4138,1623
30523197943,good,$4.69 ,,4139,79
30137494439,,$13.00 ,,4140,1624
30028661133,good,$5.59 ,,4141,151
80167542,,$8.00 ,,4142,20
30433027866,good,$3.61 ,,4143,368
30738715568,good,$4.00 ,,4144,
30631020748,new,$13.21 ,,4145,2
1945207223,good,$15.64 ,,4146,1625
30330422187,good,$2.50 ,,4147,20
30426939490,good,$15.99 ,,4148,185
30702949195,very good,$4.19 ,,4149,1077
30663902538,,$16.25 ,,4150,
30272697332,new,$40.51 ,,4151,
30520217797,good,$4.75 ,,4152,151
30332992485,,,,4153,659
30713902205,good,,,4154,39
30694779310,very good,$9.99 ,,4155,1626
30737441708,good,$4.00 ,,4156,
30644603335,good,$3.00 ,,4157,185
30605077548,good,$3.00 ,,4158,20
30605001868,good,$3.00 ,,4159,104
22420037360,,$5.00 ,,4160,2
30464150279,new,$40.49 ,,4161,
30443030963,very good,$17.94 ,,4162,1627
30324413764,new,$7.54 ,,4163,
840743258,good,$10.85 ,,4164,1072
30745475192,very good,$5.99 ,,4165,489
30192129948,fair,$1.00 ,,4166,20
30234663969,fair,$5.99 ,,4167,74
1175966145,very good,$1.99 ,,4168,20
22922592149,good,$6.05 ,,4169,685
17686962698,,$8.46 ,,4170,1628
30739854499,good,$5.70 ,,4171,685
30242891976,very good,$3.69 ,,4172,233
22410526772,,$30.00 ,,4173,118
1535140018,fair,$1.78 ,,4174,143
30711389365,good,$3.98 ,,4175,3
30137495379,,$14.00 ,,4176,65
30642037697,good,$2.79 ,,4177,241
30723905591,good,$3.25 ,,4178,20
30448833700,very good,$20.00 ,,4179,2
30630653927,new,$11.40 ,,4180,2
30621792216,,$20.56 ,,4181,1629
30699201174,good,$5.16 ,,4182,1630
30357074349,fair,$5.99 ,,4183,20
30648277848,good,$3.69 ,,4184,1631
30337393588,good,$2.50 ,,4185,2
22867085281,,$10.00 ,,4186,1632
22903511486,,$2.42 ,,4187,
14813853276,good,$3.49 ,,4188,70
30268187009,new,$41.08 ,,4189,
30697802520,very good,$3.69 ,,4190,84
9315770647,good,$3.99 ,,4191,868
30739426438,good,$4.00 ,,4192,
30315253645,good,$2.99 ,,4193,2
30718334296,very good,,,4194,301
30739015619,good,$16.05 ,,4195,
22608632990,good,$11.99 ,,4196,1633
30732374392,,$40.63 ,,4197,
30725138665,good,,,4198,485
30133462303,good,$4.64 ,,4199,549
30692788931,very good,$4.13 ,,4200,1634
30146246093,good,$30.01 ,,4201,1434
30631647594,very good,$12.90 ,,4202,74
10063965944,,$6.40 ,,4203,1635
30354962551,very good,$5.00 ,,4204,2
22665761591,very good,$14.95 ,,4205,115
83553429,,$5.00 ,,4206,1636
21365022477,new,$16.25 ,,4207,
30698751346,very good,$3.51 ,,4208,1294
30082066503,good,$8.25 ,,4209,10
984123357,,$4.50 ,,4210,151
30698093801,good,$3.80 ,,4211,246
30697548961,good,$5.69 ,,4212,768
22675915127,,$4.00 ,,4213,2
30661430307,very good,$7.96 ,,4214,117
17890869065,,$15.00 ,,4215,1637
30089056152,,$19.31 ,,4216,1638
30711925067,very good,$17.64 ,,4217,1470
12831397379,,$24.00 ,,4218,1639
30698722525,very good,$3.65 ,,4219,1072
30457824757,,$3.49 ,,4220,
22382202062,very good,$8.95 ,,4221,834
22841507907,very good,$6.00 ,,4222,66
30584458459,good,$4.00 ,,4223,151
65673800,,$7.00 ,,4224,1640
30726580255,very good,$9.97 ,,4225,1117
17371948547,,$5.27 ,,4226,252
30738444400,good,$4.00 ,,4227,
30713249176,very good,$4.99 ,,4228,214
30099318421,good,$13.55 ,,4229,
30582851686,good,$11.44 ,,4230,1641
30628301815,good,$6.98 ,,4231,326
853284712,,$10.68 ,,4232,1642
30699543518,good,$5.48 ,,4233,1643
22701889737,,$15.00 ,,4234,2
10652834828,good,$4.95 ,,4235,20
30137583215,,$7.00 ,,4236,2
30745362638,good,$4.98 ,,4237,1072
11868532365,,$4.36 ,,4238,
30293395022,good,$2.25 ,,4239,20
30649599040,good,$4.19 ,,4240,243
1264738702,good,$9.00 ,,4241,1644
19127591848,good,$3.50 ,,4242,20
30732878860,very good,$4.00 ,,4243,
30748473334,good,$4.26 ,,4244,146
30561388582,very good,$4.99 ,,4245,1645
30656807540,very good,$24.94 ,,4246,1646
30137468883,,$7.00 ,,4247,1086
30699618857,good,$3.98 ,,4248,20
18383511073,very good,$21.25 ,good,4249,193
30614259462,good,$22.50 ,,4250,1488
20637373744,,$8.00 ,,4251,1647
21096681031,good,$1.00 ,,4252,
5496144692,good,$4.99 ,,4253,682
30624717948,new,$6.44 ,,4254,
30209627048,,$35.09 ,,4255,20
30137571170,,$7.00 ,,4256,105
30429251015,very good,$4.45 ,,4257,1077
22841327992,good,$7.59 ,,4258,713
30403758442,,$5.50 ,,4259,735
30709514558,good,$4.00 ,,4260,172
30713802923,good,$2.50 ,,4261,670
9485330598,,$6.64 ,,4262,2
30431202174,good,$3.61 ,,4263,25
30428884279,good,$3.98 ,,4264,9
30241829940,very good,$3.80 ,,4265,1072
30728068624,very good,$3.09 ,,4266,37
30577486697,very good,$5.19 ,,4267,497
22894718504,good,$7.93 ,,4268,10
30266094853,new,$34.83 ,,4269,
30035584006,,$10.00 ,,4270,1648
21597656081,good,$3.00 ,,4271,1649
20652986678,good,$3.99 ,,4272,2
30747319481,very good,,,4273,1605
30724605889,good,$3.61 ,,4274,1072
30704848506,good,$2.50 ,,4275,1072
30699462877,very good,$3.98 ,,4276,1650
30698834339,very good,$4.19 ,,4277,3
30351804504,very good,$3.75 ,,4278,20
30652209861,fair,,,4279,2
30272639028,new,$37.23 ,,4280,
30137483081,,$6.00 ,,4281,372
30388206476,very good,$7.48 ,,4282,318
30137476039,,$9.00 ,,4283,2
30699620626,poor,$3.98 ,,4284,151
30711791799,,,,4285,689
30282661504,,$3.00 ,,4286,27
30585273136,fair,,,4287,20
30361159085,,$13.92 ,,4288,1651
4818056153,,$9.00 ,,4289,1652
30740503766,good,$5.00 ,,4290,9
30474612932,fair,$6.36 ,,4291,706
30697311398,very good,$23.36 ,,4292,1653
30738898100,very good,$4.00 ,,4293,
30563023177,very good,$4.44 ,,4294,2
30584482107,very good,$5.55 ,,4295,1654
22871220062,fair,$9.30 ,,4296,
30709086311,,$5.00 ,,4297,673
30657334867,good,$3.61 ,,4298,2
30688560200,good,$3.98 ,,4299,144
30740326791,good,$4.00 ,,4300,545
30364456258,fair,$6.26 ,,4301,110
30605745683,good,$5.55 ,,4302,377
30625413238,good,$5.99 ,,4303,858
30109875444,good,$7.34 ,,4304,713
30697809792,good,$3.98 ,,4305,788
4914325028,,$35.00 ,,4306,1655
17543362116,fair,$13.25 ,,4307,1656
22916847459,fair,,,4308,39
30726129219,good,$1.00 ,,4309,
21733239985,,$15.73 ,,4310,704
30238717923,good,$3.80 ,,4311,1072
30574047917,,$3.00 ,,4312,928
30037285206,good,,,4313,661
30137493507,,$3.50 ,,4314,65
30698080718,good,$4.19 ,,4315,983
30607480937,new,$14.08 ,,4316,1657
30604760915,good,$3.00 ,,4317,2
30527135384,good,$5.19 ,,4318,123
30137573307,,$34.00 ,,4319,432
30382586132,new,$9.87 ,,4320,
14081124502,very good,$10.95 ,,4321,834
10107167383,,$12.00 ,,4322,1658
30263143648,good,$3.80 ,,4323,1659
13242174940,,$22.04 ,,4324,2
30744721844,good,$4.46 ,,4325,1072
8326462693,,$4.00 ,,4326,249
22650687536,good,$6.49 ,,4327,1660
30711992531,,$3.25 ,,4328,20
30717356365,good,$14.44 ,,4329,952
30531169630,new,$16.84 ,,4330,
30455492027,very good,$20.00 ,very good,4331,1661
609539036,very good,$17.00 ,,4332,1662
30723905590,good,$3.01 ,,4333,20
216354280,,$10.50 ,,4334,1663
30414561354,fair,$1.03 ,,4335,1072
863170238,,$10.29 ,,4336,1664
30745601265,very good,$3.98 ,,4337,813
30738397785,good,$4.00 ,,4338,1665
30310722935,good,$2.99 ,,4339,20
30280143226,new,$13.76 ,,4340,
6774816300,,$3.30 ,,4341,1666
6021822031,good,$9.26 ,fair,4342,1667
11380859023,,$2.00 ,,4343,603
1296020777,good,$4.95 ,,4344,1668
30520573753,good,$18.37 ,,4345,1669
30150690738,,$12.43 ,,4346,20
30697585622,very good,$8.73 ,,4347,1670
30743808779,very good,$4.56 ,,4348,1671
30266634363,new,$39.59 ,,4349,
30743861864,very good,$1.80 ,,4350,1672
30575342582,good,$4.90 ,,4351,146
30734749119,good,$5.99 ,,4352,1089
30266563932,new,$29.19 ,,4353,
30694830193,good,$3.34 ,,4354,20
603144474,,$14.38 ,,4355,1673
30745840289,,$15.00 ,,4356,1622
30737223581,good,$4.00 ,,4357,
22683265683,good,$16.00 ,,4358,1674
30606959668,good,$3.00 ,,4359,20
30727927074,good,$7.98 ,,4360,37
30137593920,,$16.00 ,,4361,1675
30740070714,very good,$4.00 ,,4362,654
30137454737,,$6.00 ,,4363,1676
21434999311,fair,$4.49 ,,4364,1677
8178753643,very good,$8.49 ,,4365,2
18539950882,,$27.50 ,,4366,333
30745138508,fair,$3.98 ,,4367,1072
1102094449,very good,$20.00 ,,4368,1678
32484945,,$6.00 ,,4369,1679
7388438240,,$120.00 ,,4370,1680
8230497388,,$6.00 ,,4371,905
308245316,good,$10.00 ,,4372,2
30704988561,good,$3.80 ,,4373,169
9530844869,fair,$5.99 ,,4374,1681
30605083185,good,$3.00 ,,4375,20
9180305971,good,$8.00 ,,4376,435
30739229028,good,$4.94 ,,4377,39
22299441836,good,$5.00 ,,4378,1682
19451559664,good,$1.73 ,,4379,20
30601404684,good,$2.50 ,,4380,2
14782010790,,$20.40 ,,4381,1683
30050460043,,$5.00 ,,4382,746
30575300611,good,$5.25 ,,4383,843
30697319843,good,$11.87 ,,4384,306
22427892967,,$4.50 ,,4385,2
30272419074,new,$38.12 ,,4386,
30509572612,good,$5.75 ,,4387,2
30137476833,,$8.00 ,,4388,1684
30081982421,good,$36.25 ,,4389,1569
13367849320,good,$4.49 ,,4390,1685
30325397508,good,$4.85 ,,4391,1686
30048732560,good,$6.55 ,,4392,241
30737280785,very good,$4.55 ,,4393,35
30744109237,good,$4.19 ,,4394,172
22583979507,,$16.25 ,,4395,
30697500211,good,$4.00 ,,4396,1687
30580442842,good,$4.19 ,,4397,429
30732178601,good,$18.00 ,,4398,785
30551324245,good,$2.99 ,,4399,20
10824574563,,$15.00 ,,4400,20
30748857987,good,$3.94 ,,4401,146
932020316,good,$5.00 ,,4402,151
30335880043,good,$4.48 ,,4403,1389
22661134609,,$25.00 ,good,4404,1688
7063833246,,$15.00 ,,4405,91
30053400255,good,$6.49 ,,4406,2
30137479603,,$7.00 ,,4407,641
30440961203,good,$6.69 ,,4408,
30531969395,very good,$5.99 ,,4409,41
30602338658,,$12.57 ,,4410,1689
11793082184,new,$22.55 ,,4411,1072
30622722220,very good,$20.35 ,,4412,1690
30599798708,poor,$65.00 ,,4413,1691
22907946926,good,,,4414,1072
30543622373,new,$10.08 ,,4415,
30732781576,good,$7.48 ,,4416,2
30669919947,new,$17.86 ,,4417,1692
30697389889,very good,$3.98 ,,4418,1072
22596007898,good,$1.85 ,,4419,939
30739232782,good,$5.11 ,,4420,
30625231319,good,$5.99 ,,4421,536
30583466085,new,$12.95 ,new,4422,1693
30331176058,fair,$5.95 ,,4423,1694
9145641227,,$20.00 ,,4424,381
30649592179,good,$4.47 ,,4425,457
30398738547,,$1.48 ,,4426,274
30717102651,good,$2.60 ,,4427,1695
3367383210,very good,$20.01 ,,4428,1072
30740202741,good,$4.00 ,,4429,
30699587440,poor,$3.98 ,,4430,596
30615939755,very good,$4.19 ,,4431,1287
30463230525,good,$9.51 ,,4432,2
30763239745,very good,$4.19 ,,4433,1696
30035343747,good,$9.00 ,,4434,1697
30529973041,poor,$3.00 ,,4435,
30739477145,good,$4.00 ,,4436,35
19356971628,new,$5.27 ,,4437,
30327935031,very good,$6.45 ,,4438,843
188965348,very good,$3.00 ,,4439,20
30137468216,,$9.00 ,,4440,1698
22844641099,good,$6.11 ,,4441,1561
15367051897,good,$10.00 ,good,4442,238
30376347976,,$22.92 ,,4443,1699
30607132307,,$25.00 ,good,4444,1700
30699108098,good,$3.61 ,,4445,16
30731157390,good,$4.24 ,,4446,306
30734776683,good,$8.98 ,,4447,925
821601486,good,$12.00 ,good,4448,205
30551320876,very good,$3.50 ,,4449,2
30611940114,very good,$5.99 ,,4450,2
30099232337,very good,$2.24 ,,4451,
30575303761,good,$3.80 ,,4452,16
20520790080,fair,$4.19 ,,4453,1175
30717075908,good,$2.50 ,,4454,20
30739213227,good,$4.00 ,,4455,
30663390556,good,$4.14 ,,4456,1701
22827672570,,$25.00 ,good,4457,1702
66711815,,$25.00 ,,4458,1703
1958318850,good,$17.89 ,,4459,1462
30739230330,good,$4.70 ,,4460,485
850832649,,$20.00 ,,4461,8
30268653674,new,$38.72 ,,4462,
8150199,,$500.00 ,,4463,1704
30738695315,very good,$4.89 ,,4464,
30705294302,good,$3.00 ,,4465,380
30642161345,new,$12.29 ,,4466,
30533416902,very good,$4.25 ,,4467,66
30285738150,,$195.00 ,,4468,1705
30739622432,good,$4.00 ,,4469,540
30137591101,,$6.00 ,,4470,451
30740077222,good,$4.00 ,,4471,39
30663069719,good,$4.98 ,,4472,189
30728232982,very good,$6.50 ,,4473,61
30602361206,good,$6.50 ,,4474,1091
30282660639,,$3.00 ,,4475,1706
13987953261,,$7.00 ,,4476,310
30582624689,good,$4.00 ,,4477,20
17004357111,very good,$7.00 ,,4478,1707
15439783890,good,$8.00 ,,4479,66
30556291864,new,$6.90 ,,4480,1072
30720878133,new,$24.38 ,,4481,
30538798936,good,$6.48 ,,4482,476
30697437841,good,$15.80 ,,4483,194
1189239795,good,$33.07 ,,4484,1708
30546612060,good,$5.24 ,,4485,1709
30620977627,good,$3.50 ,,4486,20
30330352841,,$27.82 ,,4487,1710
30139066173,very good,$3.69 ,,4488,1711
30728026187,good,$2.99 ,,4489,2
30665747424,very good,$5.44 ,,4490,410
622346719,very good,$4.25 ,,4491,1712
1102141209,,$2.50 ,,4492,1072
30266262734,new,$68.14 ,,4493,
30710748628,very good,$3.61 ,,4494,25
30661510496,,$10.00 ,,4495,20
30615892611,good,$29.00 ,,4496,20
30324807373,new,$5.71 ,,4497,
30669949404,very good,$7.00 ,,4498,336
30687808805,fair,,,4499,276
30602095675,new,$25.21 ,,4500,621
22479709077,good,$4.67 ,,4501,1713
30555760733,fair,$5.31 ,,4502,1714
30601406614,good,$4.96 ,,4503,151
30450475553,very good,$13.95 ,,4504,1715
30746370025,good,$4.15 ,,4505,1716
15359630686,,$47.18 ,,4506,
30437925839,very good,$10.00 ,,4507,1717
30380164628,fair,$10.00 ,good,4508,1072
1021583698,,$4.00 ,,4509,1718
30551324259,good,$2.99 ,,4510,20
15774458757,fair,$4.19 ,,4511,305
5629019185,,$5.27 ,,4512,58
30280711984,good,$20.00 ,,4513,2
30606310947,good,$2.48 ,,4514,182
30739634369,good,$4.48 ,,4515,1719
30517631526,good,,,4516,306
22599942596,,$24.95 ,,4517,407
847860331,good,$30.00 ,,4518,1720
30137476938,,$4.00 ,,4519,2
30728383062,good,$3.01 ,,4520,20
30697718155,good,$3.80 ,,4521,169
19497674676,good,$1.00 ,,4522,1239
30445339512,good,$3.96 ,,4523,1224
5710512365,,$4.00 ,,4524,
60871419,,$8.00 ,,4525,2
3876264612,good,$3.00 ,,4526,688
30040431486,good,$16.99 ,,4527,74
22922173703,good,$5.99 ,,4528,1516
30727552377,good,$2.50 ,,4529,182
30406206530,good,$7.48 ,,4530,133
30137497189,,$4.00 ,,4531,1086
30209629953,,$19.16 ,,4532,2
30697621355,very good,$3.51 ,,4533,2
30740142994,good,$4.98 ,,4534,476
780275740,good,$9.00 ,good,4535,1072
30692283046,fair,$3.61 ,,4536,182
30625160902,very good,$20.00 ,,4537,185
30697527231,good,$5.39 ,,4538,172
30516883197,good,$5.92 ,,4539,1072
30276975042,new,$8.38 ,,4540,
30738546646,good,$4.00 ,,4541,
30649672965,good,$8.00 ,,4542,10
30725875689,very good,$5.75 ,,4543,20
30101647311,very good,$1.00 ,,4544,
30293289548,,$4.63 ,,4545,
30738745125,good,$4.70 ,,4546,476
30001040080,good,$19.38 ,,4547,1721
30728388487,good,$3.24 ,,4548,1072
30533406866,,$6.00 ,,4549,334
30259761888,good,$25.00 ,,4550,1722
30602337846,,$16.57 ,,4551,1723
8230497389,,$6.00 ,,4552,905
30668294381,good,$3.00 ,,4553,20
30315256438,good,$2.99 ,,4554,2
30652436573,new,$9.08 ,,4555,
30271419605,new,$39.90 ,,4556,
17662494296,good,$10.00 ,good,4557,1724
30134711326,good,$8.95 ,,4558,151
22585196763,very good,$6.99 ,,4559,1049
30553643926,good,$7.96 ,,4560,10
30699357245,good,$21.29 ,,4561,1725
30723974190,good,$10.45 ,,4562,1726
8137885819,,$4.00 ,,4563,1111
30640453766,good,$4.19 ,,4564,209
22887199046,fair,$6.77 ,,4565,39
30218703451,,$8.00 ,,4566,1727
30740054286,good,$4.70 ,,4567,35
30546928909,very good,$12.50 ,very good,4568,785
30449756429,fair,$5.00 ,,4569,200
30425813624,very good,$14.68 ,,4570,
12315963316,good,$60.00 ,,4571,1565
30734077625,good,$5.99 ,,4572,2
30262009062,fair,$6.36 ,,4573,796
30738694398,good,$4.00 ,,4574,
30698960886,good,$6.17 ,,4575,1076
871522224,,$6.00 ,,4576,310
30271454924,new,$41.97 ,,4577,
30275819939,good,$2.30 ,,4578,
20653272603,good,$8.99 ,,4579,130
1101879174,,$15.00 ,,4580,742
30029267819,good,$5.16 ,,4581,1630
30724003777,good,,,4582,20
22676102550,good,$4.50 ,good,4583,172
1738430087,good,$14.99 ,,4584,1728
30699259662,good,$3.69 ,,4585,771
30467337868,good,$5.00 ,,4586,109
30727590328,good,,,4587,151
30750405239,good,$3.67 ,,4588,475
121220168,very good,$4.00 ,,4589,1729
22754651656,good,$14.25 ,,4590,1730
62351857,,$8.00 ,,4591,1731
30641516128,,$10.00 ,,4592,1732
30697452011,good,$5.99 ,,4593,190
21322375628,,$5.27 ,,4594,635
30741577088,good,$6.39 ,,4595,1072
248100776,good,$7.50 ,,4596,1072
30631484783,new,$13.16 ,,4597,261
30732525901,very good,$5.23 ,,4598,683
30731346304,very good,$4.98 ,,4599,343
22420041368,,$5.00 ,,4600,58
15638297746,,$4.84 ,,4601,1733
30733248427,good,$4.00 ,,4602,
30695691930,good,$4.26 ,,4603,1734
30566301131,fair,$6.77 ,,4604,20
30627633543,new,$32.02 ,,4605,656
30698761556,very good,$3.61 ,,4606,86
30288801102,new,$14.95 ,,4607,1735
30503309448,very good,$5.03 ,,4608,241
30613900450,very good,$14.00 ,good,4609,63
30399128298,very good,$5.99 ,,4610,2
30712145369,fair,$1.50 ,,4611,223
22649310392,new,$12.24 ,,4612,
30306567788,good,$3.98 ,,4613,948
30699595561,good,$3.98 ,,4614,753
30522250407,,$1.00 ,,4615,
997539071,,$4.50 ,,4616,20
30137484015,,$6.00 ,,4617,886
30394824875,good,$6.49 ,,4618,1660
30233264917,good,$10.75 ,,4619,96
30282944830,new,$9.02 ,,4620,
30505389765,new,$6.02 ,,4621,569
22383660175,,$14.25 ,,4622,1736
30741484263,good,$4.70 ,,4623,1737
937523538,good,$1.99 ,,4624,1738
30266335109,new,$37.83 ,,4625,
30752187460,good,$10.38 ,,4626,
30739813657,good,$9.05 ,,4627,
22540672906,good,$10.95 ,,4628,58
11792801576,new,$11.83 ,,4629,336
30527156442,very good,$4.54 ,,4630,272
11456485306,good,$28.00 ,poor,4631,1739
1006965354,good,$12.50 ,,4632,118
9180305969,good,$9.00 ,,4633,1740
5482095359,good,$3.50 ,,4634,682
8716371456,fair,$17.89 ,,4635,1741
30395050949,fair,$2.00 ,,4636,1742
30210706854,very good,$3.69 ,,4637,1743
19080035637,,$25.00 ,,4638,381
30699410476,good,$3.51 ,,4639,223
5161354242,,$10.00 ,,4640,1744
30568641569,new,$8.20 ,,4641,
30750077050,very good,$5.69 ,,4642,1143
1371720116,,$8.00 ,,4643,673
30084423156,good,$8.99 ,,4644,1745
22074725155,,$12.10 ,,4645,1424
30585769400,,$12.19 ,,4646,
30739494507,good,$4.47 ,,4647,35
30717290443,very good,$4.54 ,,4648,24
30287591957,fair,$2.00 ,,4649,1746
30171639844,new,,,4650,1072
30739681659,good,$4.70 ,,4651,
30738992525,good,$5.95 ,,4652,
22409081186,very good,$16.00 ,,4653,598
30697844668,very good,$3.98 ,,4654,642
30750074199,very good,$3.80 ,,4655,1072
30351970942,good,$4.75 ,,4656,20
14774647323,good,$15.92 ,good,4657,325
30699194382,good,$3.84 ,,4658,79
22586126293,very good,$7.99 ,good,4659,1747
30685686258,good,$1.33 ,,4660,1320
30685433786,good,$4.19 ,,4661,516
22426199166,very good,$7.87 ,,4662,1748
22605110741,good,$12.50 ,very good,4663,21
12996200610,,$25.00 ,,4664,1749
30599395639,good,$4.08 ,,4665,319
30711354832,,$7.00 ,,4666,1436
30722929785,good,$4.27 ,,4667,144
30728440570,very good,$3.61 ,,4668,1
30641299976,very good,$3.80 ,,4669,336
30450068460,very good,$3.79 ,,4670,1750
30723603334,,$5.16 ,,4671,
973902063,,$7.00 ,good,4672,1751
30739113360,good,$5.70 ,,4673,685
18259794610,good,$10.00 ,very good,4674,1556
30132483544,,$10.00 ,,4675,1752
30704988270,very good,$3.51 ,,4676,1753
22780996439,,$17.86 ,,4677,1754
30734390096,fair,$29.95 ,,4678,153
30499170196,very good,$20.00 ,very good,4679,1755
22382796676,,$4.95 ,,4680,1072
30463434090,,$4.00 ,,4681,132
30738167214,good,$5.30 ,,4682,540
